554.1633299	1790
554.96113939	1779
555.75795037	1767
556.55575986	1783
557.35257084	1762
558.14938182	1761
558.94719131	1775
559.74400229	1780
560.54281029	1768
561.33962127	1767
562.13643225	1754
562.93324323	1757
563.73005421	1773
564.52686519	1762
565.32267766	1763
566.11948864	1766
566.91530111	1746
567.71211209	1775
568.50792456	1762
569.30473554	1770
570.10054801	1767
570.89636048	1765.79830974044
571.69217295	1771
572.48798542	1766
573.28379789	1779
574.07961036	1788
574.87542283	1765.79830974044
575.6712353	1773
576.46505075	1779
577.25986471	1769
578.05567718	1766
578.85049114	1799
579.64630361	1777
580.44111757	1795
581.23693004	1766
582.031744	1769
582.82655796	1798
583.62137192	1786
584.41418886	1783
585.20900282	1790
586.00381678	1810
586.79863074	1822
587.5934447	1810
588.38825866	1818
589.18007709	1812
589.97489105	1842
590.7687065	1868
591.56352046	1845
592.35733591	1866
593.15115136	1879
593.9439683	1878
594.73778375	1907
595.5315992	1924
596.32541465	1927
597.11723308	1927
597.91104853	1945
598.70486398	1972
599.49768092	1971
600.28949935	2017
601.0833148	2025
601.87613174	2050
602.66994719	2060
603.46076711	2085
604.25358405	2087
605.0473995	2125
605.83821942	2197
606.63103636	2199
607.4238533	2208
608.21467322	2210
609.00749016	2208
609.8003071	2230
610.59112702	2297
611.38294545	2288
612.17576239	2337
612.96658231	2333
613.75840074	2327.21008273539
614.54922066	2341
615.34103909	2360
616.13285752	2360
616.92367744	2369
617.71549587	2397
618.50531728	2397
619.29713571	2363
620.08895414	2383
620.87877555	2345
621.67059398	2387
622.46041539	2377
623.25123531	2375
624.04105672	2357
624.83287515	2355
625.62169805	2319
626.41351648	2337
627.20233938	2334
627.9931593	2300
628.7819822	2299
629.57380063	2286
630.36262353	2306
631.15344345	2285
631.94226635	2306
632.73308627	2282
633.52091066	2273
634.31173058	2287
635.10055348	2265
635.8913734	2290
636.67919779	2295
637.46802069	2262
638.2578421	2273
639.04566649	2262
639.83648641	2273
640.6243108	2263
641.41213519	2274
642.2019566	2292
642.98978099	2271
643.7796024	2303
644.56742679	2267
645.35525118	2279
